Unique Process ID,Process ID,Unique Thread ID,Thread ID,Thread Name,Thread Begin Time,Thread End Time,Thread Start Address,Life Time,
1,5048,1971,18324,"Unknown","4 821,27","4 823,66",140 723 772 198 448,"2,40",
1,5048,1972,14620,"Unknown","4 821,72","4 823,90",140 723 772 198 448,"2,18",
1,5048,1973,17052,"Unknown","4 822,09","4 824,44",140 723 772 198 448,"2,35",
1,5048,1974,16256,"Unknown","4 822,51","4 824,66",140 723 772 198 448,"2,15",
1,5048,1975,12184,"Unknown","4 822,94","4 825,31",140 723 772 198 448,"2,37",
1,5048,1976,15824,"Unknown","4 823,35","4 825,69",140 723 772 198 448,"2,34",
1,5048,1977,13248,"Unknown","4 823,82","4 826,18",140 723 772 198 448,"2,36",
1,5048,1978,14496,"Unknown","4 824,26","4 826,47",140 723 772 198 448,"2,22",
1,5048,1979,19620,"Unknown","4 824,67","4 826,69",140 723 772 198 448,"2,02",
1,5048,1980,14404,"Unknown","4 825,11","4 827,02",140 723 772 198 448,"1,91",
1,5048,1981,17992,"Unknown","4 825,49","4 827,23",140 723 772 198 448,"1,74",
1,5048,1982,19688,"Unknown","4 825,83","4 827,96",140 723 772 198 448,"2,13",
1,5048,1983,19728,"Unknown","4 826,20","4 827,79",140 723 772 198 448,"1,60",
1,5048,1984,6660,"Unknown","4 826,56","4 828,69",140 723 772 198 448,"2,13",
1,5048,1985,17980,"Unknown","4 826,93","4 828,60",140 723 772 198 448,"1,66",
1,5048,1986,20052,"Unknown","4 827,26","4 828,98",140 723 772 198 448,"1,72",
1,5048,1987,3828,"Unknown","4 827,63","4 829,31",140 723 772 198 448,"1,68",
1,5048,1988,3100,"Unknown","4 828,04","4 829,84",140 723 772 198 448,"1,80",
1,5048,1989,19112,"Unknown","4 828,42","4 830,60",140 723 772 198 448,"2,19",
1,5048,1990,9552,"Unknown","4 828,82","4 831,15",140 723 772 198 448,"2,33",
1,5048,1991,15732,"Unknown","4 829,18","4 831,40",140 723 772 198 448,"2,22",
1,5048,1992,4600,"Unknown","4 829,52","4 831,72",140 723 772 198 448,"2,21",
1,5048,1993,17048,"Unknown","4 829,86","4 832,04",140 723 772 198 448,"2,18",
1,5048,1994,18680,"Unknown","4 830,28","4 832,50",140 723 772 198 448,"2,22",
1,5048,1995,19084,"Unknown","4 830,66","4 832,93",140 723 772 198 448,"2,27",
1,5048,1996,9880,"Unknown","4 831,01","4 832,95",140 723 772 198 448,"1,94",
1,5048,1997,6620,"Unknown","4 831,42","4 833,39",140 723 772 198 448,"1,97",
1,5048,1998,19420,"Unknown","4 831,74","4 833,64",140 723 772 198 448,"1,90",
1,5048,1999,3744,"Unknown","4 832,12","4 834,04",140 723 772 198 448,"1,92",
1,5048,2000,2120,"Unknown","4 832,50","4 834,34",140 723 772 198 448,"1,84",
1,5048,2001,7588,"Unknown","4 832,83","4 835,02",140 723 772 198 448,"2,19",
1,5048,2002,11940,"Unknown","4 833,20","4 835,66",140 723 772 198 448,"2,46",
1,5048,2003,5348,"Unknown","4 833,57","4 835,58",140 723 772 198 448,"2,01",
1,5048,2004,17816,"Unknown","4 834,01","4 836,29",140 723 772 198 448,"2,28",
1,5048,2005,14072,"Unknown","4 834,55","4 836,71",140 723 772 198 448,"2,16",
1,5048,2006,18864,"Unknown","4 834,97","4 836,69",140 723 772 198 448,"1,71",
1,5048,2007,4020,"Unknown","4 835,52","4 837,73",140 723 772 198 448,"2,21",
1,5048,2008,13796,"Unknown","4 835,96","4 838,19",140 723 772 198 448,"2,23",
1,5048,2009,16132,"Unknown","4 836,36","4 838,26",140 723 772 198 448,"1,91",
1,5048,2010,3068,"Unknown","4 836,71","4 838,65",140 723 772 198 448,"1,93",
1,5048,2011,18904,"Unknown","4 837,22","4 839,48",140 723 772 198 448,"2,26",
1,5048,2012,620,"Unknown","4 837,64","4 839,83",140 723 772 198 448,"2,19",
1,5048,2013,1652,"Unknown","4 838,01","4 840,69",140 723 772 198 448,"2,68",
1,5048,2014,14356,"Unknown","4 838,39","4 840,95",140 723 772 198 448,"2,57",
1,5048,2015,11964,"Unknown","4 838,76","4 841,13",140 723 772 198 448,"2,37",
1,5048,2016,14928,"Unknown","4 839,16","4 841,56",140 723 772 198 448,"2,40",
1,5048,2017,20044,"Unknown","4 839,59","4 841,89",140 723 772 198 448,"2,29",
1,5048,2018,16568,"Unknown","4 840,01","4 842,42",140 723 772 198 448,"2,41",
1,5048,2019,1196,"Unknown","4 840,39","4 842,48",140 723 772 198 448,"2,09",
1,5048,2020,18080,"Unknown","4 840,80","4 842,96",140 723 772 198 448,"2,16",
1,5048,2021,15476,"Unknown","4 841,24","4 843,46",140 723 772 198 448,"2,22",
1,5048,2022,3572,"Unknown","4 841,67","4 843,37",140 723 772 198 448,"1,71",
1,5048,2023,17928,"Unknown","4 842,04","4 844,15",140 723 772 198 448,"2,10",
1,5048,2024,2168,"Unknown","4 842,42","4 844,58",140 723 772 198 448,"2,16",
1,5048,2025,18228,"Unknown","4 842,89","4 845,00",140 723 772 198 448,"2,12",
1,5048,2026,15832,"Unknown","4 843,29","4 844,88",140 723 772 198 448,"1,58",
1,5048,2027,12804,"Unknown","4 843,81","4 845,37",140 723 772 198 448,"1,56",
1,5048,2028,18376,"Unknown","4 893,24","4 895,66",140 723 772 198 448,"2,42",
1,5048,2029,13180,"Unknown","4 893,99","4 895,80",140 723 772 198 448,"1,81",
1,5048,2030,18264,"Unknown","4 894,68","4 896,19",140 723 772 198 448,"1,51",
1,5048,2031,4900,"Unknown","4 895,15","4 896,72",140 723 772 198 448,"1,57",
1,5048,2032,18188,"Unknown","4 895,53","4 897,07",140 723 772 198 448,"1,54",
1,5048,2033,2256,"Unknown","4 895,92","4 897,59",140 723 772 198 448,"1,67",
1,5048,2034,2912,"Unknown","4 896,27","4 897,93",140 723 772 198 448,"1,66",
1,5048,2035,15412,"Unknown","4 896,63","4 898,79",140 723 772 198 448,"2,16",
1,5048,2036,548,"Unknown","4 896,99","4 899,33",140 723 772 198 448,"2,35",
1,5048,2037,20248,"Unknown","4 897,42","4 899,34",140 723 772 198 448,"1,92",
1,5048,2038,19476,"Unknown","4 897,90","4 899,75",140 723 772 198 448,"1,85",
1,5048,2039,19880,"Unknown","4 898,41","4 901,14",140 723 772 198 448,"2,74",
1,5048,2040,15456,"Unknown","4 898,77","4 900,69",140 723 772 198 448,"1,92",
1,5048,2041,18804,"Unknown","4 899,13","4 901,54",140 723 772 198 448,"2,41",
1,5048,2042,1508,"Unknown","4 899,50","4 902,35",140 723 772 198 448,"2,85",
1,5048,2043,5292,"Unknown","4 899,93","4 902,76",140 723 772 198 448,"2,83",
1,5048,2044,14020,"Unknown","4 900,50","4 903,12",140 723 772 198 448,"2,63",
1,5048,2045,17552,"Unknown","4 901,25","4 903,49",140 723 772 198 448,"2,25",
1,5048,2046,14868,"Unknown","4 901,64","4 903,80",140 723 772 198 448,"2,16",
1,5048,2047,4504,"Unknown","4 902,02","4 904,19",140 723 772 198 448,"2,17",
1,5048,2048,15480,"Unknown","4 902,41","4 904,72",140 723 772 198 448,"2,31",
1,5048,2049,2860,"Unknown","4 902,79","4 905,00",140 723 772 198 448,"2,21",
1,5048,2050,6616,"Unknown","4 903,20","4 904,89",140 723 772 198 448,"1,69",
1,5048,2051,11884,"Unknown","4 903,58","4 905,56",140 723 772 198 448,"1,98",
1,5048,2052,9416,"Unknown","4 904,00","4 906,42",140 723 772 198 448,"2,42",
1,5048,2053,11460,"Unknown","4 904,38","4 906,85",140 723 772 198 448,"2,48",
1,5048,2054,20064,"Unknown","4 904,74","4 906,55",140 723 772 198 448,"1,81",
1,5048,2055,2348,"Unknown","4 905,34","4 907,35",140 723 772 198 448,"2,00",
1,5048,2056,3752,"Unknown","4 905,85","4 907,52",140 723 772 198 448,"1,67",
1,5048,2057,1784,"Unknown","4 906,26","4 908,35",140 723 772 198 448,"2,09",
1,5048,2058,1960,"Unknown","4 906,65","4 908,81",140 723 772 198 448,"2,16",
1,5048,2059,14748,"Unknown","4 907,09","4 909,12",140 723 772 198 448,"2,03",
1,5048,2060,6368,"Unknown","4 907,52","4 909,68",140 723 772 198 448,"2,16",
1,5048,2061,4632,"Unknown","4 907,89","4 909,97",140 723 772 198 448,"2,08",
1,5048,2062,17600,"Unknown","4 908,26","4 910,37",140 723 772 198 448,"2,11",
1,5048,2063,19520,"Unknown","4 908,70","4 910,73",140 723 772 198 448,"2,03",
1,5048,2064,2936,"Unknown","4 909,13","4 911,49",140 723 772 198 448,"2,36",
1,5048,2065,16852,"Unknown","4 909,54","4 912,01",140 723 772 198 448,"2,47",
1,5048,2066,480,"Unknown","4 909,95","4 912,13",140 723 772 198 448,"2,19",
1,5048,2067,7632,"Unknown","4 910,39","4 912,78",140 723 772 198 448,"2,40",
1,5048,2068,11936,"Unknown","4 910,73","4 912,88",140 723 772 198 448,"2,15",
1,5048,2069,14780,"Unknown","4 911,24","4 913,38",140 723 772 198 448,"2,14",
1,5048,2070,19744,"Unknown","4 911,63","4 913,63",140 723 772 198 448,"2,00",
1,5048,2071,17040,"Unknown","4 912,00","4 913,97",140 723 772 198 448,"1,97",
1,5048,2072,15984,"Unknown","4 912,46","4 914,03",140 723 772 198 448,"1,57",
1,5048,2073,18192,"Unknown","4 912,87","4 914,78",140 723 772 198 448,"1,91",
1,5048,2074,15400,"Unknown","4 913,24","4 915,44",140 723 772 198 448,"2,20",
1,5048,2075,14556,"Unknown","4 913,62","4 915,80",140 723 772 198 448,"2,18",
1,5048,2076,17628,"Unknown","4 914,00","4 916,39",140 723 772 198 448,"2,38",
1,5048,2077,14676,"Unknown","4 914,46","4 916,77",140 723 772 198 448,"2,31",
1,5048,2078,16464,"Unknown","4 914,84","4 916,80",140 723 772 198 448,"1,95",
1,5048,2079,2212,"Unknown","4 915,36","4 917,03",140 723 772 198 448,"1,67",
1,5048,2080,13452,"Unknown","4 915,77","4 917,71",140 723 772 198 448,"1,94",
1,5048,2081,17820,"Unknown","4 916,19","4 917,88",140 723 772 198 448,"1,69",
1,5048,2082,1984,"Unknown","4 916,62","4 918,10",140 723 772 198 448,"1,48",
1,5048,2083,3328,"Unknown","4 916,99","4 918,85",140 723 772 198 448,"1,85",
1,5048,2084,15668,"Unknown","4 917,42","4 919,09",140 723 772 198 448,"1,67",
1,5048,2085,16364,"Unknown","4 917,83","4 919,32",140 723 772 198 448,"1,49",
1,5048,2086,11548,"Unknown","4 918,26","4 920,11",140 723 772 198 448,"1,85",
1,5048,2087,17984,"Unknown","4 918,67","4 920,20",140 723 772 198 448,"1,53",
1,5048,2088,18352,"Unknown","4 919,07","4 920,96",140 723 772 198 448,"1,88",
1,5048,2089,16240,"Unknown","4 919,46","4 921,91",140 723 772 198 448,"2,45",
1,5048,2090,14728,"Unknown","4 919,84","4 922,16",140 723 772 198 448,"2,32",
1,5048,2091,18304,"Unknown","4 920,26","4 921,82",140 723 772 198 448,"1,56",
1,5048,2092,6968,"Unknown","4 971,33","5 462,92",140 723 772 198 448,"491,59",
1,5048,2093,13696,"Unknown","5 510,68","5 756,07",140 723 772 198 448,"245,39",
1,5048,2094,17560,"Unknown","5 511,36","5 757,27",140 723 772 198 448,"245,91",
1,5048,2095,18752,"Unknown","5 803,21","5 977,22",140 723 772 198 448,"174,00",
1,5048,2096,20212,"Unknown","5 803,80","5 977,75",140 723 772 198 448,"173,95",
1,5048,2097,9480,"Unknown","5 804,44","5 978,18",140 723 772 198 448,"173,74",
1,5048,2098,13476,"Unknown","6 023,84","6 163,09",140 723 772 198 448,"139,25",
1,5048,2099,2148,"Unknown","6 024,39","6 180,65",140 723 772 198 448,"156,25",
1,5048,2100,9380,"Unknown","6 025,11","6 169,48",140 723 772 198 448,"144,36",
1,5048,2101,3636,"Unknown","6 025,61","6 174,04",140 723 772 198 448,"148,43",
1,5048,2102,15372,"Unknown","6 225,75","6 345,97",140 723 772 198 448,"120,22",
1,5048,2103,9764,"Unknown","6 226,43","6 362,21",140 723 772 198 448,"135,78",
1,5048,2104,9440,"Unknown","6 227,20","6 346,64",140 723 772 198 448,"119,44",
1,5048,2105,6012,"Unknown","6 227,68","6 365,84",140 723 772 198 448,"138,16",
1,5048,2106,18124,"Unknown","6 228,01","6 334,44",140 723 772 198 448,"106,43",
1,5048,2107,4856,"Unknown","6 410,98","6 540,24",140 723 772 198 448,"129,26",
1,5048,2108,17748,"Unknown","6 411,57","6 540,63",140 723 772 198 448,"129,07",
1,5048,2109,19288,"Unknown","6 412,21","6 540,10",140 723 772 198 448,"127,90",
1,5048,2110,10068,"Unknown","6 412,66","6 547,48",140 723 772 198 448,"134,82",
1,5048,2111,14532,"Unknown","6 413,06","6 551,35",140 723 772 198 448,"138,28",
1,5048,2112,13776,"Unknown","6 413,45","6 549,65",140 723 772 198 448,"136,20",
1,5048,2113,17576,"Unknown","6 597,27","6 694,00",140 723 772 198 448,"96,73",
1,5048,2114,14196,"Unknown","6 597,90","6 699,81",140 723 772 198 448,"101,91",
1,5048,2115,7516,"Unknown","6 598,59","6 694,97",140 723 772 198 448,"96,38",
1,5048,2116,128,"Unknown","6 599,09","6 689,56",140 723 772 198 448,"90,47",
1,5048,2117,11716,"Unknown","6 599,45","6 699,14",140 723 772 198 448,"99,69",
1,5048,2118,3844,"Unknown","6 599,81","6 700,63",140 723 772 198 448,"100,81",
1,5048,2119,18520,"Unknown","6 600,16","6 702,76",140 723 772 198 448,"102,60",
1,5048,2120,15936,"Unknown","6 748,17","6 843,37",140 723 772 198 448,"95,20",
1,5048,2121,17604,"Unknown","6 748,80","6 845,02",140 723 772 198 448,"96,23",
1,5048,2122,9824,"Unknown","6 749,62","6 841,57",140 723 772 198 448,"91,95",
1,5048,2123,15748,"Unknown","6 750,19","6 843,35",140 723 772 198 448,"93,16",
1,5048,2124,2356,"Unknown","6 750,62","6 846,66",140 723 772 198 448,"96,04",
1,5048,2125,17076,"Unknown","6 751,02","6 843,85",140 723 772 198 448,"92,84",
1,5048,2126,16088,"Unknown","6 751,43","6 843,67",140 723 772 198 448,"92,23",
1,5048,2127,13576,"Unknown","6 751,85","6 849,68",140 723 772 198 448,"97,83",
1,5048,2128,17320,"Unknown","6 894,56","6 983,27",140 723 772 198 448,"88,71",
1,5048,2129,13840,"Unknown","6 895,07","6 978,14",140 723 772 198 448,"83,07",
1,5048,2130,7564,"Unknown","6 895,79","6 979,61",140 723 772 198 448,"83,82",
1,5048,2131,3400,"Unknown","6 896,38","6 982,83",140 723 772 198 448,"86,45",
1,5048,2132,12860,"Unknown","6 896,79","6 981,61",140 723 772 198 448,"84,83",
1,5048,2133,11752,"Unknown","6 897,36","6 979,94",140 723 772 198 448,"82,58",
1,5048,2134,16196,"Unknown","6 897,72","6 985,32",140 723 772 198 448,"87,60",
1,5048,2135,19840,"Unknown","6 898,12","6 992,97",140 723 772 198 448,"94,85",
1,5048,2136,15492,"Unknown","6 898,48","7 022,32",140 723 772 198 448,"123,84",
1,5048,2137,6296,"Unknown","7 067,89","7 145,40",140 723 772 198 448,"77,50",
1,5048,2138,7612,"Unknown","7 068,53","7 143,65",140 723 772 198 448,"75,11",
1,5048,2139,6924,"Unknown","7 069,23","7 144,41",140 723 772 198 448,"75,18",
1,5048,2140,3984,"Unknown","7 069,76","7 147,71",140 723 772 198 448,"77,96",
1,5048,2141,6888,"Unknown","7 070,16","7 170,96",140 723 772 198 448,"100,81",
1,5048,2142,11616,"Unknown","7 070,51","7 147,41",140 723 772 198 448,"76,91",
1,5048,2143,15332,"Unknown","7 070,86","7 152,46",140 723 772 198 448,"81,60",
1,5048,2144,9260,"Unknown","7 071,24","7 146,35",140 723 772 198 448,"75,11",
1,5048,2145,19216,"Unknown","7 071,61","7 177,26",140 723 772 198 448,"105,65",
1,5048,2146,8452,"Unknown","7 102,78","7 192,41",140 723 772 198 448,"89,63",
1,5048,2147,11556,"Unknown","7 238,39","7 308,04",140 723 772 198 448,"69,66",
1,5048,2148,19300,"Unknown","7 238,95","7 311,92",140 723 772 198 448,"72,97",
1,5048,2149,19092,"Unknown","7 239,71","7 307,49",140 723 772 198 448,"67,77",
1,5048,2150,18396,"Unknown","7 240,22","7 308,15",140 723 772 198 448,"67,94",
1,5048,2151,15864,"Unknown","7 240,65","7 308,82",140 723 772 198 448,"68,17",
1,5048,2152,16252,"Unknown","7 241,06","7 308,67",140 723 772 198 448,"67,60",
1,5048,2153,3228,"Unknown","7 241,46","7 311,42",140 723 772 198 448,"69,97",
1,5048,2154,15428,"Unknown","7 241,83","7 336,92",140 723 772 198 448,"95,09",
1,5048,2155,14244,"Unknown","7 242,19","7 340,81",140 723 772 198 448,"98,62",
1,5048,2156,5888,"Unknown","7 276,31","7 354,71",140 723 772 198 448,"78,40",
1,5048,2157,9024,"Unknown","7 308,77","7 355,21",140 723 772 198 448,"46,45",
1,5048,2158,3160,"Unknown","7 400,71","7 463,03",140 723 772 198 448,"62,32",
1,5048,2159,18364,"Unknown","7 401,30","7 466,17",140 723 772 198 448,"64,87",
1,5048,2160,16936,"Unknown","7 402,03","7 467,07",140 723 772 198 448,"65,04",
1,5048,2161,11724,"Unknown","7 402,61","7 486,17",140 723 772 198 448,"83,56",
1,5048,2162,4000,"Unknown","7 403,03","7 467,14",140 723 772 198 448,"64,11",
1,5048,2163,6276,"Unknown","7 403,42","7 465,07",140 723 772 198 448,"61,65",
1,5048,2164,8644,"Unknown","7 403,82","7 468,32",140 723 772 198 448,"64,51",
1,5048,2165,7560,"Unknown","7 404,20","7 473,56",140 723 772 198 448,"69,37",
1,5048,2166,18580,"Unknown","7 408,52","7 493,15",140 723 772 198 448,"84,63",
1,5048,2167,19504,"Unknown","7 435,65","7 516,91",140 723 772 198 448,"81,26",
1,5048,2168,12024,"Unknown","7 465,50","7 513,12",140 723 772 198 448,"47,62",
1,5048,2169,19912,"Unknown","7 466,38","7 518,22",140 723 772 198 448,"51,84",
1,5048,2170,15420,"Unknown","7 563,69","7 624,20",140 723 772 198 448,"60,51",
1,5048,2171,15328,"Unknown","7 564,26","7 624,20",140 723 772 198 448,"59,95",
1,5048,2172,14952,"Unknown","7 564,89","7 624,20",140 723 772 198 448,"59,31",
1,5048,2173,17776,"Unknown","7 565,34","7 628,19",140 723 772 198 448,"62,85",
1,5048,2174,13484,"Unknown","7 565,71","7 625,19",140 723 772 198 448,"59,48",
1,5048,2175,1132,"Unknown","7 566,10","7 645,29",140 723 772 198 448,"79,19",
1,5048,2176,13632,"Unknown","7 566,47","7 624,97",140 723 772 198 448,"58,50",
1,5048,2177,5108,"Unknown","7 566,82","7 628,96",140 723 772 198 448,"62,13",
1,5048,2178,14680,"Unknown","7 567,51","7 655,48",140 723 772 198 448,"87,97",
1,5048,2179,11720,"Unknown","7 598,53","7 671,21",140 723 772 198 448,"72,68",
1,5048,2180,15932,"Unknown","7 625,36","7 670,49",140 723 772 198 448,"45,13",
1,5048,2181,14016,"Unknown","7 626,20","7 671,65",140 723 772 198 448,"45,45",
1,5048,2182,17016,"Unknown","7 626,63","7 668,38",140 723 772 198 448,"41,74",
1,5048,2183,15584,"Unknown","7 716,83","7 771,73",140 723 772 198 448,"54,90",
1,5048,2184,19460,"Unknown","7 717,35","7 770,40",140 723 772 198 448,"53,06",
1,5048,2185,19156,"Unknown","7 718,04","7 771,36",140 723 772 198 448,"53,32",
1,5048,2186,14180,"Unknown","7 718,50","7 771,34",140 723 772 198 448,"52,84",
1,5048,2187,4792,"Unknown","7 718,87","7 771,45",140 723 772 198 448,"52,59",
1,5048,2188,18684,"Unknown","7 719,26","7 774,52",140 723 772 198 448,"55,27",
1,5048,2189,15636,"Unknown","7 719,61","7 773,73",140 723 772 198 448,"54,12",
1,5048,2190,5172,"Unknown","7 720,02","7 791,48",140 723 772 198 448,"71,46",
1,5048,2191,14820,"Unknown","7 720,40","7 804,42",140 723 772 198 448,"84,02",
1,5048,2192,11364,"Unknown","7 754,05","7 822,70",140 723 772 198 448,"68,65",
1,5048,2193,10124,"Unknown","7 771,76","7 817,26",140 723 772 198 448,"45,51",
1,5048,2194,8372,"Unknown","7 772,18","7 824,10",140 723 772 198 448,"51,91",
1,5048,2195,19784,"Unknown","7 772,59","7 818,13",140 723 772 198 448,"45,55",
1,5048,2196,16952,"Unknown","7 773,03","7 819,75",140 723 772 198 448,"46,73",
1,5048,2197,7356,"Unknown","7 869,17","7 919,35",140 723 772 198 448,"50,17",
1,5048,2198,916,"Unknown","7 869,71","7 918,80",140 723 772 198 448,"49,09",
1,5048,2199,15508,"Unknown","7 870,36","7 921,26",140 723 772 198 448,"50,91",
1,5048,2200,2856,"Unknown","7 870,88","7 921,08",140 723 772 198 448,"50,20",
1,5048,2201,2836,"Unknown","7 871,29","7 923,28",140 723 772 198 448,"51,99",
1,5048,2202,16328,"Unknown","7 871,65","7 922,48",140 723 772 198 448,"50,84",
1,5048,2203,13420,"Unknown","7 872,00","7 935,88",140 723 772 198 448,"63,88",
1,5048,2204,11996,"Unknown","7 872,37","7 925,35",140 723 772 198 448,"52,98",
1,5048,2205,19272,"Unknown","7 872,95","7 952,48",140 723 772 198 448,"79,53",
1,5048,2206,14076,"Unknown","7 903,83","7 968,56",140 723 772 198 448,"64,72",
1,5048,2207,17412,"Unknown","7 919,71","7 964,80",140 723 772 198 448,"45,09",
1,5048,2208,7888,"Unknown","7 921,41","7 967,28",140 723 772 198 448,"45,87",
1,5048,2209,5288,"Unknown","7 921,81","7 969,39",140 723 772 198 448,"47,58",
1,5048,2210,14580,"Unknown","7 922,72","7 963,77",140 723 772 198 448,"41,05",
1,5048,2211,15248,"Unknown","7 923,52","7 972,82",140 723 772 198 448,"49,30",
1,5048,2212,13884,"Unknown","8 018,28","8 069,09",140 723 772 198 448,"50,80",
1,5048,2213,17324,"Unknown","8 018,91","8 066,94",140 723 772 198 448,"48,03",
1,5048,2214,8084,"Unknown","8 019,58","8 067,10",140 723 772 198 448,"47,52",
1,5048,2215,1276,"Unknown","8 020,18","8 073,42",140 723 772 198 448,"53,24",
1,5048,2216,19184,"Unknown","8 020,57","8 066,98",140 723 772 198 448,"46,41",
1,5048,2217,10132,"Unknown","8 021,00","8 081,52",140 723 772 198 448,"60,53",
1,5048,2218,8000,"Unknown","8 021,36","8 069,28",140 723 772 198 448,"47,92",
1,5048,2219,15152,"Unknown","8 021,73","8 077,75",140 723 772 198 448,"56,02",
1,5048,2220,18300,"Unknown","8 022,16","8 104,41",140 723 772 198 448,"82,25",
1,5048,2221,14796,"Unknown","8 056,76","8 115,67",140 723 772 198 448,"58,92",
1,5048,2222,15764,"Unknown","8 067,56","8 114,82",140 723 772 198 448,"47,26",
1,5048,2223,5996,"Unknown","8 068,29","8 115,42",140 723 772 198 448,"47,13",
1,5048,2224,17668,"Unknown","8 069,37","8 117,25",140 723 772 198 448,"47,88",
1,5048,2225,19816,"Unknown","8 069,82","8 119,20",140 723 772 198 448,"49,38",
1,5048,2226,10332,"Unknown","8 073,83","8 122,15",140 723 772 198 448,"48,32",
1,5048,2227,380,"Unknown","8 078,00","8 124,28",140 723 772 198 448,"46,28",
1,5048,2228,19452,"Unknown","8 169,38","8 215,59",140 723 772 198 448,"46,21",
1,5048,2229,15676,"Unknown","8 169,89","8 214,29",140 723 772 198 448,"44,40",
1,5048,2230,8356,"Unknown","8 170,59","8 214,56",140 723 772 198 448,"43,96",
1,5048,2231,9864,"Unknown","8 171,06","8 216,19",140 723 772 198 448,"45,12",
1,5048,2232,3520,"Unknown","8 171,52","8 215,49",140 723 772 198 448,"43,97",
1,5048,2233,20252,"Unknown","8 171,91","8 227,19",140 723 772 198 448,"55,28",
1,5048,2234,14508,"Unknown","8 172,28","8 216,27",140 723 772 198 448,"44,00",
1,5048,2235,16668,"Unknown","8 172,88","8 219,63",140 723 772 198 448,"46,75",
1,5048,2236,5056,"Unknown","8 173,25","8 258,83",140 723 772 198 448,"85,58",
1,5048,2237,5068,"Unknown","8 205,40","8 260,47",140 723 772 198 448,"55,07",
1,5048,2238,17876,"Unknown","8 215,18","8 259,41",140 723 772 198 448,"44,23",
1,5048,2239,15624,"Unknown","8 216,20","8 264,14",140 723 772 198 448,"47,94",
1,5048,2240,7228,"Unknown","8 216,62","8 264,96",140 723 772 198 448,"48,34",
1,5048,2241,6940,"Unknown","8 217,06","8 263,19",140 723 772 198 448,"46,13",
1,5048,2242,1160,"Unknown","8 219,39","8 273,26",140 723 772 198 448,"53,87",
1,5048,2243,20232,"Unknown","8 228,70","8 279,89",140 723 772 198 448,"51,19",
1,5048,2244,17596,"Unknown","8 243,15","8 288,43",140 723 772 198 448,"45,28",
1,5048,2245,10120,"Unknown","8 334,96","8 376,50",140 723 772 198 448,"41,54",
1,5048,2246,13712,"Unknown","8 335,58","8 377,16",140 723 772 198 448,"41,59",
1,5048,2247,17728,"Unknown","8 336,23","8 379,76",140 723 772 198 448,"43,53",
1,5048,2248,1628,"Unknown","8 336,82","8 380,45",140 723 772 198 448,"43,64",
1,5048,2249,8696,"Unknown","8 337,26","8 378,66",140 723 772 198 448,"41,40",
1,5048,2250,16736,"Unknown","8 337,64","8 379,89",140 723 772 198 448,"42,25",
1,5048,2251,15296,"Unknown","8 338,04","8 385,74",140 723 772 198 448,"47,71",
1,5048,2252,5440,"Unknown","8 338,43","8 381,85",140 723 772 198 448,"43,41",
1,5048,2253,19248,"Unknown","8 338,80","8 412,00",140 723 772 198 448,"73,21",
1,5048,2254,14412,"Unknown","8 370,79","8 419,48",140 723 772 198 448,"48,69",
1,5048,2255,11920,"Unknown","8 377,58","8 420,86",140 723 772 198 448,"43,28",
1,5048,2256,5400,"Unknown","8 378,90","8 421,54",140 723 772 198 448,"42,64",
1,5048,2257,16940,"Unknown","8 380,02","8 422,55",140 723 772 198 448,"42,54",
1,5048,2258,11696,"Unknown","8 380,41","8 425,19",140 723 772 198 448,"44,78",
1,5048,2259,9672,"Unknown","8 380,82","8 426,28",140 723 772 198 448,"45,46",
1,5048,2260,872,"Unknown","8 382,07","8 427,00",140 723 772 198 448,"44,93",
1,5048,2261,2124,"Unknown","8 386,00","8 445,06",140 723 772 198 448,"59,07",
1,5048,2262,15704,"Unknown","8 412,03","8 448,04",140 723 772 198 448,"36,00",
1,5048,2263,16552,"Unknown","8 493,07","8 534,10",140 723 772 198 448,"41,03",
1,5048,2264,18492,"Unknown","8 493,73","8 533,37",140 723 772 198 448,"39,63",
1,5048,2265,15792,"Unknown","8 494,55","8 534,08",140 723 772 198 448,"39,53",
1,5048,2266,18780,"Unknown","8 495,04","8 534,89",140 723 772 198 448,"39,85",
1,5048,2267,17860,"Unknown","8 495,43","8 535,31",140 723 772 198 448,"39,88",
1,5048,2268,16264,"Unknown","8 495,82","8 536,58",140 723 772 198 448,"40,77",
1,5048,2269,8792,"Unknown","8 496,24","8 540,84",140 723 772 198 448,"44,60",
1,5048,2270,14152,"Unknown","8 496,63","8 538,74",140 723 772 198 448,"42,11",
1,5048,2271,2964,"Unknown","8 499,91","8 571,01",140 723 772 198 448,"71,10",
1,5048,2272,16112,"Unknown","8 531,08","8 573,54",140 723 772 198 448,"42,47",
1,5048,2273,6072,"Unknown","8 534,23","8 573,59",140 723 772 198 448,"39,36",
1,5048,2274,14864,"Unknown","8 534,88","8 574,62",140 723 772 198 448,"39,74",
1,5048,2275,16000,"Unknown","8 535,30","8 575,49",140 723 772 198 448,"40,19",
1,5048,2276,1916,"Unknown","8 535,69","8 579,25",140 723 772 198 448,"43,57",
1,5048,2277,20112,"Unknown","8 537,07","8 580,22",140 723 772 198 448,"43,14",
1,5048,2278,1480,"Unknown","8 538,96","8 580,37",140 723 772 198 448,"41,41",
1,5048,2279,15760,"Unknown","8 541,11","8 598,67",140 723 772 198 448,"57,56",
